"YR","PROGRAM","LOC","STATE","ID","REP","BLOCK","ROW","COL","PLOT","Trait","Measurement"
2014,"University of Nebraska","Clay Center"," NE","NW13455",2,2,2,47,2214,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NW13455",2,2,2,47,2214,"HT",85
2014,"University of Nebraska","Clay Center"," NE","NW13457",2,8,8,44,2271,"YLD",3215
2014,"University of Nebraska","Clay Center"," NE","NW13457",2,8,8,44,2271,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NW13457",2,8,8,44,2271,"HT",80
2014,"University of Nebraska","Clay Center"," NE","NW13499",2,14,14,48,2335,"YLD",3436
2014,"University of Nebraska","Clay Center"," NE","NW13499",2,14,14,48,2335,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NW13499",2,14,14,48,2335,"HT",94
2014,"University of Nebraska","Clay Center"," NE","NW13502",2,9,9,47,2284,"YLD",3295
2014,"University of Nebraska","Clay Center"," NE","NW13502",2,9,9,47,2284,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NW13502",2,9,9,47,2284,"HT",82
2014,"University of Nebraska","Clay Center"," NE","NW13516",2,12,12,44,2311,"YLD",3262
2014,"University of Nebraska","Clay Center"," NE","NW13516",2,12,12,44,2311,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NW13516",2,12,12,44,2311,"HT",76
2014,"University of Nebraska","Clay Center"," NE","NW13526",2,2,2,46,2213,"YLD",3410
2014,"University of Nebraska","Clay Center"," NE","NW13526",2,2,2,46,2213,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NW13526",2,2,2,46,2213,"HT",80
2014,"University of Nebraska","Clay Center"," NE","NW13536",2,3,3,49,2226,"YLD",3793
2014,"University of Nebraska","Clay Center"," NE","NW13536",2,3,3,49,2226,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NW13536",2,3,3,49,2226,"HT",75
2014,"University of Nebraska","Clay Center"," NE","NW13559",2,2,2,45,2212,"YLD",3793
2014,"University of Nebraska","Clay Center"," NE","NW13559",2,2,2,45,2212,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NW13559",2,2,2,45,2212,"HT",84
2014,"University of Nebraska","Clay Center"," NE","NW13563",2,12,12,45,2312,"YLD",3174
2014,"University of Nebraska","Clay Center"," NE","NW13563",2,12,12,45,2312,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NW13563",2,12,12,45,2312,"HT",80
2014,"University of Nebraska","Clay Center"," NE","NW13572",2,14,14,49,2336,"YLD",3423
2014,"University of Nebraska","Clay Center"," NE","NW13572",2,14,14,49,2336,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NW13572",2,14,14,49,2336,"HT",94
2014,"University of Nebraska","Clay Center"," NE","NW13575",2,9,9,46,2283,"YLD",3941
2014,"University of Nebraska","Clay Center"," NE","NW13575",2,9,9,46,2283,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NW13575",2,9,9,46,2283,"HT",84
2014,"University of Nebraska","Clay Center"," NE","NW13596",2,2,2,44,2211,"YLD",3927
2014,"University of Nebraska","Clay Center"," NE","NW13596",2,2,2,44,2211,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NW13596",2,2,2,44,2211,"HT",86
2014,"University of Nebraska","Clay Center"," NE","NW13615",2,8,8,45,2272,"YLD",3302
2014,"University of Nebraska","Clay Center"," NE","NW13615",2,8,8,45,2272,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NW13615",2,8,8,45,2272,"HT",82
2014,"University of Nebraska","Clay Center"," NE","NW13652",2,20,20,50,2397,"YLD",2751
2014,"University of Nebraska","Clay Center"," NE","NW13652",2,20,20,50,2397,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NW13652",2,20,20,50,2397,"HT",88
2014,"University of Nebraska","Clay Center"," NE","NW13666",2,3,3,48,2225,"YLD",2919
2014,"University of Nebraska","Clay Center"," NE","NW13666",2,3,3,48,2225,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NW13666",2,3,3,48,2225,"HT",70
2014,"University of Nebraska","Clay Center"," NE","NW13669",2,20,20,51,2398,"YLD",3107
2014,"University of Nebraska","Clay Center"," NE","NW13669",2,20,20,51,2398,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","NW13669",2,20,20,51,2398,"HT",83
2014,"University of Nebraska","Clay Center"," NE","TX1112_10",2,5,5,53,2250,"YLD",2522
2014,"University of Nebraska","Clay Center"," NE","TX1112_10",2,5,5,53,2250,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","TX1112_10",2,5,5,53,2250,"HT",86
2014,"University of Nebraska","Clay Center"," NE","TX1112_105",2,5,5,48,2245,"YLD",2986
2014,"University of Nebraska","Clay Center"," NE","TX1112_105",2,5,5,48,2245,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","TX1112_105",2,5,5,48,2245,"HT",90
2014,"University of Nebraska","Clay Center"," NE","TX1112_108",2,4,4,45,2232,"YLD",2959
2014,"University of Nebraska","Clay Center"," NE","TX1112_108",2,4,4,45,2232,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","TX1112_108",2,4,4,45,2232,"HT",85
2014,"University of Nebraska","Clay Center"," NE","TX1112_11",2,4,4,51,2238,"YLD",2878
2014,"University of Nebraska","Clay Center"," NE","TX1112_11",2,4,4,51,2238,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","TX1112_11",2,4,4,51,2238,"HT",80
2014,"University of Nebraska","Clay Center"," NE","TX1112_111",2,5,5,44,2241,"YLD",2966
2014,"University of Nebraska","Clay Center"," NE","TX1112_111",2,5,5,44,2241,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","TX1112_111",2,5,5,44,2241,"HT",86
2014,"University of Nebraska","Clay Center"," NE","TX1112_112",2,4,4,48,2235,"YLD",2798
2014,"University of Nebraska","Clay Center"," NE","TX1112_112",2,4,4,48,2235,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","TX1112_112",2,4,4,48,2235,"HT",82
2014,"University of Nebraska","Clay Center"," NE","TX1112_113",2,5,5,51,2248,"YLD",2508
2014,"University of Nebraska","Clay Center"," NE","TX1112_113",2,5,5,51,2248,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","TX1112_113",2,5,5,51,2248,"HT",70
2014,"University of Nebraska","Clay Center"," NE","TX1112_115",2,4,4,46,2233,"YLD",3403
2014,"University of Nebraska","Clay Center"," NE","TX1112_115",2,4,4,46,2233,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","TX1112_115",2,4,4,46,2233,"HT",84
2014,"University of Nebraska","Clay Center"," NE","TX1112_119",2,5,5,46,2243,"YLD",3147
2014,"University of Nebraska","Clay Center"," NE","TX1112_119",2,5,5,46,2243,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","TX1112_119",2,5,5,46,2243,"HT",86
2014,"University of Nebraska","Clay Center"," NE","TX1112_122",2,5,5,45,2242,"YLD",3867
2014,"University of Nebraska","Clay Center"," NE","TX1112_122",2,5,5,45,2242,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","TX1112_122",2,5,5,45,2242,"HT",84
2014,"University of Nebraska","Clay Center"," NE","TX1112_123",2,5,5,49,2246,"YLD",3215
2014,"University of Nebraska","Clay Center"," NE","TX1112_123",2,5,5,49,2246,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","TX1112_123",2,5,5,49,2246,"HT",88
2014,"University of Nebraska","Clay Center"," NE","TX1112_124",2,4,4,44,2231,"YLD",3383
2014,"University of Nebraska","Clay Center"," NE","TX1112_124",2,4,4,44,2231,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","TX1112_124",2,4,4,44,2231,"HT",82
2014,"University of Nebraska","Clay Center"," NE","TX1112_46",2,4,4,53,2240,"YLD",2482
2014,"University of Nebraska","Clay Center"," NE","TX1112_46",2,4,4,53,2240,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","TX1112_46",2,4,4,53,2240,"HT",70
2014,"University of Nebraska","Clay Center"," NE","TX1112_48",2,4,4,49,2236,"YLD",3174
2014,"University of Nebraska","Clay Center"," NE","TX1112_48",2,4,4,49,2236,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","TX1112_48",2,4,4,49,2236,"HT",84
2014,"University of Nebraska","Clay Center"," NE","TX1112_52",2,5,5,52,2249,"YLD",3396
2014,"University of Nebraska","Clay Center"," NE","TX1112_52",2,5,5,52,2249,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","TX1112_52",2,5,5,52,2249,"HT",80
2014,"University of Nebraska","Clay Center"," NE","TX1112_63",2,4,4,50,2237,"YLD",2966
2014,"University of Nebraska","Clay Center"," NE","TX1112_63",2,4,4,50,2237,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","TX1112_63",2,4,4,50,2237,"HT",76
2014,"University of Nebraska","Clay Center"," NE","TX1112_65",2,4,4,47,2234,"YLD",3322
2014,"University of Nebraska","Clay Center"," NE","TX1112_65",2,4,4,47,2234,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","TX1112_65",2,4,4,47,2234,"HT",84
2014,"University of Nebraska","Clay Center"," NE","TX1112_67",2,5,5,50,2247,"YLD",3046
2014,"University of Nebraska","Clay Center"," NE","TX1112_67",2,5,5,50,2247,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","TX1112_67",2,5,5,50,2247,"HT",90
2014,"University of Nebraska","Clay Center"," NE","TX1112_69",2,4,4,52,2239,"YLD",2340
2014,"University of Nebraska","Clay Center"," NE","TX1112_69",2,4,4,52,2239,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","TX1112_69",2,4,4,52,2239,"HT",80
2014,"University of Nebraska","Clay Center"," NE","TX1112_87",2,5,5,47,2244,"YLD",3490
2014,"University of Nebraska","Clay Center"," NE","TX1112_87",2,5,5,47,2244,"TW",NA
2014,"University of Nebraska","Clay Center"," NE","TX1112_87",2,5,5,47,2244,"HT",86
2014,"University of Nebraska","Lincoln"," NE","11_26",1,1,1,39,2009,"YLD",4398
2014,"University of Nebraska","Lincoln"," NE","11_26",1,1,1,39,2009,"TW",811
2014,"University of Nebraska","Lincoln"," NE","11_26",1,1,1,39,2009,"HT",83.9978
2014,"University of Nebraska","Lincoln"," NE","11_73",1,1,1,40,2010,"YLD",4452
2014,"University of Nebraska","Lincoln"," NE","11_73",1,1,1,40,2010,"TW",803
2014,"University of Nebraska","Lincoln"," NE","11_73",1,1,1,40,2010,"HT",86.0044
2014,"University of Nebraska","Lincoln"," NE","13_13",1,19,19,37,2187,"YLD",4398
2014,"University of Nebraska","Lincoln"," NE","13_13",1,19,19,37,2187,"TW",774
2014,"University of Nebraska","Lincoln"," NE","13_13",1,19,19,37,2187,"HT",96.012
2014,"University of Nebraska","Lincoln"," NE","13_59",1,19,19,38,2188,"YLD",5138
2014,"University of Nebraska","Lincoln"," NE","13_59",1,19,19,38,2188,"TW",763
2014,"University of Nebraska","Lincoln"," NE","13_59",1,19,19,38,2188,"HT",94.0054
2014,"University of Nebraska","Lincoln"," NE","14_10",1,10,10,37,2097,"YLD",5219
2014,"University of Nebraska","Lincoln"," NE","14_10",1,10,10,37,2097,"TW",803
2014,"University of Nebraska","Lincoln"," NE","14_10",1,10,10,37,2097,"HT",86.0044
2014,"University of Nebraska","Lincoln"," NE","14_2",1,10,10,31,2091,"YLD",4748
2014,"University of Nebraska","Lincoln"," NE","14_2",1,10,10,31,2091,"TW",817
2014,"University of Nebraska","Lincoln"," NE","14_2",1,10,10,31,2091,"HT",89.9922
2014,"University of Nebraska","Lincoln"," NE","14_22",1,10,10,32,2092,"YLD",5037
2014,"University of Nebraska","Lincoln"," NE","14_22",1,10,10,32,2092,"TW",780
2014,"University of Nebraska","Lincoln"," NE","14_22",1,10,10,32,2092,"HT",86.0044
2014,"University of Nebraska","Lincoln"," NE","14_23",1,10,10,33,2093,"YLD",4687
2014,"University of Nebraska","Lincoln"," NE","14_23",1,10,10,33,2093,"TW",786
2014,"University of Nebraska","Lincoln"," NE","14_23",1,10,10,33,2093,"HT",75.9968
2014,"University of Nebraska","Lincoln"," NE","14_31",1,10,10,39,2099,"YLD",5239
2014,"University of Nebraska","Lincoln"," NE","14_31",1,10,10,39,2099,"TW",790
2014,"University of Nebraska","Lincoln"," NE","14_31",1,10,10,39,2099,"HT",83.9978
2014,"University of Nebraska","Lincoln"," NE","14_65",1,10,10,40,2100,"YLD",4842
2014,"University of Nebraska","Lincoln"," NE","14_65",1,10,10,40,2100,"TW",792
2014,"University of Nebraska","Lincoln"," NE","14_65",1,10,10,40,2100,"HT",91.9988
2014,"University of Nebraska","Lincoln"," NE","14_66",1,10,10,38,2098,"YLD",4620
2014,"University of Nebraska","Lincoln"," NE","14_66",1,10,10,38,2098,"TW",798
2014,"University of Nebraska","Lincoln"," NE","14_66",1,10,10,38,2098,"HT",81.9912
2014,"University of Nebraska","Lincoln"," NE","14_71",1,10,10,35,2095,"YLD",5528
2014,"University of Nebraska","Lincoln"," NE","14_71",1,10,10,35,2095,"TW",786
2014,"University of Nebraska","Lincoln"," NE","14_71",1,10,10,35,2095,"HT",86.0044
2014,"University of Nebraska","Lincoln"," NE","14_83",1,10,10,36,2096,"YLD",5548
2014,"University of Nebraska","Lincoln"," NE","14_83",1,10,10,36,2096,"TW",NA
2014,"University of Nebraska","Lincoln"," NE","14_83",1,10,10,36,2096,"HT",89.9922
2014,"University of Nebraska","Lincoln"," NE","14_88",1,10,10,34,2094,"YLD",5615
2014,"University of Nebraska","Lincoln"," NE","14_88",1,10,10,34,2094,"TW",818
2014,"University of Nebraska","Lincoln"," NE","14_88",1,10,10,34,2094,"HT",94.0054
2014,"University of Nebraska","Lincoln"," NE","15_18",1,4,4,35,2035,"YLD",4210
2014,"University of Nebraska","Lincoln"," NE","15_18",1,4,4,35,2035,"TW",790
2014,"University of Nebraska","Lincoln"," NE","15_18",1,4,4,35,2035,"HT",86.0044
2014,"University of Nebraska","Lincoln"," NE","15_44",1,4,4,36,2036,"YLD",5044
2014,"University of Nebraska","Lincoln"," NE","15_44",1,4,4,36,2036,"TW",772
2014,"University of Nebraska","Lincoln"," NE","15_44",1,4,4,36,2036,"HT",83.9978
2014,"University of Nebraska","Lincoln"," NE","4_12",1,5,5,33,2043,"YLD",4660
2014,"University of Nebraska","Lincoln"," NE","4_12",1,5,5,33,2043,"TW",769
2014,"University of Nebraska","Lincoln"," NE","4_12",1,5,5,33,2043,"HT",89.9922
2014,"University of Nebraska","Lincoln"," NE","4_19",1,5,5,34,2044,"YLD",4418
2014,"University of Nebraska","Lincoln"," NE","4_19",1,5,5,34,2044,"TW",787
2014,"University of Nebraska","Lincoln"," NE","4_19",1,5,5,34,2044,"HT",78.0034
2014,"University of Nebraska","Lincoln"," NE","7_101",1,8,8,31,2071,"YLD",4351
2014,"University of Nebraska","Lincoln"," NE","7_101",1,8,8,31,2071,"TW",807
2014,"University of Nebraska","Lincoln"," NE","7_101",1,8,8,31,2071,"HT",91.0082
2014,"University of Nebraska","Lincoln"," NE","7_105",1,8,8,35,2075,"YLD",5246
2014,"University of Nebraska","Lincoln"," NE","7_105",1,8,8,35,2075,"TW",791
2014,"University of Nebraska","Lincoln"," NE","7_105",1,8,8,35,2075,"HT",89.9922
2014,"University of Nebraska","Lincoln"," NE","7_11",1,8,8,34,2074,"YLD",5434
2014,"University of Nebraska","Lincoln"," NE","7_11",1,8,8,34,2074,"TW",778
2014,"University of Nebraska","Lincoln"," NE","7_11",1,8,8,34,2074,"HT",86.0044
2014,"University of Nebraska","Lincoln"," NE","7_140",1,8,8,39,2079,"YLD",5084
2014,"University of Nebraska","Lincoln"," NE","7_140",1,8,8,39,2079,"TW",791
2014,"University of Nebraska","Lincoln"," NE","7_140",1,8,8,39,2079,"HT",96.012
2014,"University of Nebraska","Lincoln"," NE","7_29",1,8,8,37,2077,"YLD",4916
2014,"University of Nebraska","Lincoln"," NE","7_29",1,8,8,37,2077,"TW",790
2014,"University of Nebraska","Lincoln"," NE","7_29",1,8,8,37,2077,"HT",100.9904
2014,"University of Nebraska","Lincoln"," NE","7_45",1,8,8,36,2076,"YLD",5400
2014,"University of Nebraska","Lincoln"," NE","7_45",1,8,8,36,2076,"TW",771
2014,"University of Nebraska","Lincoln"," NE","7_45",1,8,8,36,2076,"HT",91.9988
2014,"University of Nebraska","Lincoln"," NE","7_55",1,8,8,40,2080,"YLD",4808
2014,"University of Nebraska","Lincoln"," NE","7_55",1,8,8,40,2080,"TW",774
2014,"University of Nebraska","Lincoln"," NE","7_55",1,8,8,40,2080,"HT",96.012
2014,"University of Nebraska","Lincoln"," NE","7_61",1,8,8,33,2073,"YLD",4243
2014,"University of Nebraska","Lincoln"," NE","7_61",1,8,8,33,2073,"TW",789
2014,"University of Nebraska","Lincoln"," NE","7_61",1,8,8,33,2073,"HT",111.9886
2014,"University of Nebraska","Lincoln"," NE","7_86",1,8,8,32,2072,"YLD",4977
2014,"University of Nebraska","Lincoln"," NE","7_86",1,8,8,32,2072,"TW",785
2014,"University of Nebraska","Lincoln"," NE","7_86",1,8,8,32,2072,"HT",89.9922
2014,"University of Nebraska","Lincoln"," NE","7_9",1,8,8,38,2078,"YLD",4405
2014,"University of Nebraska","Lincoln"," NE","7_9",1,8,8,38,2078,"TW",788
2014,"University of Nebraska","Lincoln"," NE","7_9",1,8,8,38,2078,"HT",80.01
2014,"University of Nebraska","Lincoln"," NE","CO11D1111",1,15,15,38,2148,"YLD",5232
2014,"University of Nebraska","Lincoln"," NE","CO11D1111",1,15,15,38,2148,"TW",791
2014,"University of Nebraska","Lincoln"," NE","CO11D1111",1,15,15,38,2148,"HT",83.9978
2014,"University of Nebraska","Lincoln"," NE","CO11D1119",1,15,15,40,2150,"YLD",4096
2014,"University of Nebraska","Lincoln"," NE","CO11D1119",1,15,15,40,2150,"TW",765
2014,"University of Nebraska","Lincoln"," NE","CO11D1119",1,15,15,40,2150,"HT",89.9922
2014,"University of Nebraska","Lincoln"," NE","CO11D1125",1,15,15,39,2149,"YLD",4634
2014,"University of Nebraska","Lincoln"," NE","CO11D1125",1,15,15,39,2149,"TW",751
2014,"University of Nebraska","Lincoln"," NE","CO11D1125",1,15,15,39,2149,"HT",91.9988
2014,"University of Nebraska","Lincoln"," NE","CO11D1127",1,15,15,37,2147,"YLD",4876
2014,"University of Nebraska","Lincoln"," NE","CO11D1127",1,15,15,37,2147,"TW",802
2014,"University of Nebraska","Lincoln"," NE","CO11D1127",1,15,15,37,2147,"HT",86.0044
2014,"University of Nebraska","Lincoln"," NE","CO11D1140",1,7,7,34,2064,"YLD",4203
2014,"University of Nebraska","Lincoln"," NE","CO11D1140",1,7,7,34,2064,"TW",763
2014,"University of Nebraska","Lincoln"," NE","CO11D1140",1,7,7,34,2064,"HT",89.9922
2014,"University of Nebraska","Lincoln"," NE","CO11D1156",1,7,7,31,2061,"YLD",3282
2014,"University of Nebraska","Lincoln"," NE","CO11D1156",1,7,7,31,2061,"TW",801
2014,"University of Nebraska","Lincoln"," NE","CO11D1156",1,7,7,31,2061,"HT",96.012
2014,"University of Nebraska","Lincoln"," NE","CO11D1159",1,7,7,33,2063,"YLD",4096
2014,"University of Nebraska","Lincoln"," NE","CO11D1159",1,7,7,33,2063,"TW",782
2014,"University of Nebraska","Lincoln"," NE","CO11D1159",1,7,7,33,2063,"HT",83.9978
2014,"University of Nebraska","Lincoln"," NE","CO11D1174",1,9,9,37,2087,"YLD",5259
2014,"University of Nebraska","Lincoln"," NE","CO11D1174",1,9,9,37,2087,"TW",775
2014,"University of Nebraska","Lincoln"," NE","CO11D1174",1,9,9,37,2087,"HT",88.011
2014,"University of Nebraska","Lincoln"," NE","CO11D1182",1,9,9,36,2086,"YLD",5360
2014,"University of Nebraska","Lincoln"," NE","CO11D1182",1,9,9,36,2086,"TW",806
2014,"University of Nebraska","Lincoln"," NE","CO11D1182",1,9,9,36,2086,"HT",83.0072
2014,"University of Nebraska","Lincoln"," NE","CO11D1186",1,9,9,38,2088,"YLD",4647
2014,"University of Nebraska","Lincoln"," NE","CO11D1186",1,9,9,38,2088,"TW",776
2014,"University of Nebraska","Lincoln"," NE","CO11D1186",1,9,9,38,2088,"HT",83.9978
2014,"University of Nebraska","Lincoln"," NE","CO11D1190",1,9,9,35,2085,"YLD",5219
2014,"University of Nebraska","Lincoln"," NE","CO11D1190",1,9,9,35,2085,"TW",784
2014,"University of Nebraska","Lincoln"," NE","CO11D1190",1,9,9,35,2085,"HT",94.0054
2014,"University of Nebraska","Lincoln"," NE","CO11D1213",1,4,4,38,2038,"YLD",4701
2014,"University of Nebraska","Lincoln"," NE","CO11D1213",1,4,4,38,2038,"TW",791
2014,"University of Nebraska","Lincoln"," NE","CO11D1213",1,4,4,38,2038,"HT",78.0034
2014,"University of Nebraska","Lincoln"," NE","CO11D1219",1,4,4,40,2040,"YLD",4122
2014,"University of Nebraska","Lincoln"," NE","CO11D1219",1,4,4,40,2040,"TW",788
2014,"University of Nebraska","Lincoln"," NE","CO11D1219",1,4,4,40,2040,"HT",89.9922
2014,"University of Nebraska","Lincoln"," NE","CO11D1221",1,4,4,39,2039,"YLD",4781
2014,"University of Nebraska","Lincoln"," NE","CO11D1221",1,4,4,39,2039,"TW",766
2014,"University of Nebraska","Lincoln"," NE","CO11D1221",1,4,4,39,2039,"HT",86.0044
